"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene.y","product"
"A1F92_RS05610",116.134878760689,-0.790957442363648,0.204600699048133,7.69634101940336e-05,0.000132874433532763,NA,"sulfite exporter TauE/SafE family protein"
"A1F92_RS05615",111.7447192036,-0.90460123776926,0.203910090712873,6.04400799039568e-06,1.1249477935277e-05,NA,"DUF1634 domain-containing protein"
"A1F92_RS05640",228.576194966567,1.03435135249797,0.138892412695787,5.23859353108672e-14,1.41046058669311e-13,NA,"ABC transporter ATP-binding protein"
"A1F92_RS05645",397.43857987455,-1.23814122780572,0.13577238913338,3.63652899237531e-20,1.21965404192328e-19,NA,"MarR family winged helix-turn-helix transcriptional regulator"
"A1F92_RS05650",48.7153380049345,1.35531574824598,0.325453886515635,1.18165203111544e-05,2.15408214378044e-05,NA,"tyrosine-type recombinase/integrase"
"A1F92_RS05655",25852.4464023806,3.74820821052139,0.102595188561829,2.44090823766838e-293,1.57591138094465e-291,NA,"ATP-dependent Clp protease ATP-binding subunit"
"A1F92_RS05660",3132.8848410093,1.9499153066713,0.113835143705236,2.03859420575636e-66,1.72141783205421e-65,NA,"hypothetical protein"
"A1F92_RS05670",23109.9466662722,0.755658422520698,0.0846079064796091,3.10285590865076e-19,1.01218425904302e-18,"ptsP","phosphoenolpyruvate--protein phosphotransferase"
"A1F92_RS05675",466.60639104832,-1.90630037900524,0.122593292951186,4.88285111912183e-55,3.51905944608338e-54,NA,"glycosyltransferase family 4 protein"
"A1F92_RS05680",398.994250229094,-1.65742288616472,0.136823231737346,2.77509557708862e-34,1.33127263055691e-33,NA,"glycosyltransferase family 4 protein"
"A1F92_RS05685",655.2550597919,-0.949340679915035,0.119812330657286,1.35660249588529e-15,3.914442397345e-15,NA,"lysylphosphatidylglycerol synthase transmembrane domain-containing protein"
"A1F92_RS05690",349.600633550942,-1.61002830378382,0.138078476552666,7.28586048635474e-32,3.28659121502378e-31,NA,"D-alanyl-D-alanine carboxypeptidase family protein"
"A1F92_RS05700",508.828157230216,-1.67105253352878,0.137845787418418,2.43580143364941e-34,1.17213488243471e-33,NA,"YkuJ family protein"
"A1F92_RS16510",760.421427215791,-2.99453252645921,0.143763181822113,4.57193804687891e-97,6.02912170522458e-96,NA,"LTA synthase family protein"
"rna-A1F92_RS05710",59.7609552492983,-2.76586388508683,0.373061484949752,3.37030401203305e-14,9.18607927290275e-14,NA,NA
"A1F92_RS05715",597.265433380123,-2.5335196655251,0.127088554618136,4.52820856000486e-89,5.31549936646025e-88,NA,"glycerol phosphate lipoteichoic acid synthase"
"rna-A1F92_RS05760",21.29929160284,-7.37273257661196,2.62082417416961,1.86666400487493e-08,3.92455342680286e-08,NA,NA
"rna-A1F92_RS05770",42.9658599664,-3.30966634044535,0.48391723635639,2.89934146096635e-12,7.31682344261786e-12,NA,NA
"rna-A1F92_RS05780",43.6402591851041,-3.02512293674804,0.486611190721005,1.0327292902686e-10,2.43563780102161e-10,NA,NA
"rna-A1F92_RS05785",26.1497149062871,-4.35254453631852,0.84615202100838,1.79992732787069e-07,3.61501930594378e-07,NA,NA
"rna-A1F92_RS05790",36.7238793975576,-4.8876883783934,0.828081938164211,3.58290355296008e-09,7.88595036265859e-09,NA,NA
"rna-A1F92_RS05795",1022.29218066599,-5.15319218308276,0.182940663024531,8.29344946337909e-175,2.17808473618744e-173,NA,NA
"A1F92_RS05825",73.8210794731223,-1.94915305373644,0.302710115835029,3.31731404566921e-11,7.96926839343324e-11,NA,"metallophosphoesterase"
"A1F92_RS05845",21.6832319364891,-2.83311927482411,0.623604122259113,1.54965205413686e-06,2.96809129528439e-06,NA,"amino acid permease"
"A1F92_RS05850",17.4933167112772,-2.68731466598263,0.674119489782998,1.82120139343289e-05,3.28133902223752e-05,"mmuM","homocysteine S-methyltransferase"
"A1F92_RS05860",78.6561824903159,-3.59927475395914,0.38979881629928,8.20208255582299e-21,2.80554678151164e-20,NA,"hypothetical protein"
"A1F92_RS05865",2352.10817545604,-1.62209726163825,0.0912167330124149,2.85001720503072e-71,2.61307790484917e-70,"metK","methionine adenosyltransferase"
"A1F92_RS05870",58.3902317706787,-1.98778694283883,0.31492639672109,8.2666012073426e-11,1.9585777631158e-10,NA,"MDR family MFS transporter"
"A1F92_RS05875",54.3995749493207,-1.15808746761482,0.279593185438674,1.76815778823681e-05,3.19133429571687e-05,NA,"KxYKxGKxW signal peptide domain-containing protein"
"A1F92_RS05880",49.7042251262518,-1.90315080565606,0.352188180048924,1.88494404715493e-08,3.9602993912767e-08,NA,"hypothetical protein"
"A1F92_RS05885",69.1408862878489,-1.39096068779052,0.269405360160771,1.0405077217234e-07,2.12000882946799e-07,NA,"glycosyltransferase"
"A1F92_RS05890",73.3750171865865,-1.78739191631691,0.272013273079246,1.62293294383072e-11,3.93850367496587e-11,NA,"accessory Sec system glycosyltransferase Asp1"
"A1F92_RS05900",132.595387095903,-2.45765654968966,0.23370693102417,1.92385533524183e-26,7.61433931534408e-26,NA,"class I SAM-dependent methyltransferase"
"A1F92_RS05910",3547.81991506595,-0.730297037740778,0.108980807722433,1.44655702115012e-11,3.52427689350962e-11,"leuS","leucine--tRNA ligase"
"A1F92_RS05915",429.84061456422,-2.66466191107294,0.14570685813069,2.32548417624334e-75,2.23809796962053e-74,NA,"polysaccharide biosynthesis protein"
"A1F92_RS05930",2259.059030033,1.5549323450505,0.0730678090636293,5.7582294231954e-101,7.96640758146543e-100,"pepV","dipeptidase PepV"
"A1F92_RS05935",2659.3161966305,2.84474941946552,0.0803191622400614,1.01760609072316e-275,5.5325636406159e-274,NA,"universal stress protein"
"A1F92_RS05960",82.7776329222365,-1.92593561577531,0.263756149166498,8.08344789999198e-14,2.15767485289192e-13,NA,"glycerophosphodiester phosphodiesterase family protein"
"A1F92_RS05965",971.869954507945,-1.64411856326123,0.0988163468125574,1.03357468348339e-62,8.25527820648206e-62,NA,"deoxynucleoside kinase"
"A1F92_RS06010",7.16455269599941,-3.43633430785319,1.33613093114992,0.00106259346811267,0.00169130824739659,NA,"MerR family transcriptional regulator"
"A1F92_RS06015",9.75989233092623,-2.61576510010016,0.918261125326695,0.00114931801790311,0.00182653155768294,NA,"NAD(P)-dependent oxidoreductase"
"A1F92_RS06020",16.7122894070529,-1.96622793034929,0.588241096763142,0.00023874046388257,0.000397772418049507,NA,"DMT family transporter"
"A1F92_RS06025",54.9136755557641,-1.38940532338091,0.288734836883507,6.32781841832171e-07,1.23255243735883e-06,NA,"Cof-type HAD-IIB family hydrolase"
"A1F92_RS06030",736.596232690806,1.69527276059815,0.16518440405657,2.92564927145254e-25,1.12210236289993e-24,NA,"hypothetical protein"
"A1F92_RS06040",186.381945684928,-0.807475620333566,0.193439852024623,2.09450727199126e-05,3.74762011310676e-05,NA,"sensor histidine kinase"
"A1F92_RS06050",958.225126380463,-4.31714815693074,0.146993061751039,3.208453756336e-190,9.94299819088527e-189,NA,"membrane protein"
"A1F92_RS06065",6310.49224958051,2.17370299988847,0.0908526845137233,3.39903630278069e-127,6.08879393197535e-126,NA,"MarR family winged helix-turn-helix transcriptional regulator"
"A1F92_RS06070",210.529385077828,4.00564755531929,0.20748153896616,4.27032239729602e-84,4.69281174085829e-83,NA,"hypothetical protein"
"A1F92_RS06075",858.760009923322,1.09931680329609,0.142720864138731,6.97230855143013e-15,1.95717248196395e-14,NA,"hypothetical protein"
"A1F92_RS06080",1805.45224758805,2.60916249669498,0.123968947180985,3.58414059518926e-99,4.85032825523646e-98,NA,"excinuclease ABC subunit UvrA"
"A1F92_RS06095",163.011975247625,-0.621603788265075,0.170170953352614,0.000207170867539234,0.000345917305228494,NA,"hypothetical protein"
"A1F92_RS06105",169.697144116104,-1.92117055989288,0.187514574388749,3.96180466461625e-25,1.51575711798096e-24,NA,"hypothetical protein"
"A1F92_RS06110",541.607114194646,1.19633549657017,0.126389713745361,1.41682208078918e-21,4.9612786761194e-21,NA,"GtrA family protein"
"A1F92_RS06120",35.0516796132567,0.7764186513628,0.30107836766644,0.00669585817143062,0.00991422096190324,NA,"bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase"
"A1F92_RS06150",71.8932647001533,0.774817947750924,0.2356975220031,0.000711011836474345,0.00115423032018544,NA,"aryl-sulfate sulfotransferase"
"A1F92_RS06160",30.2404342690413,-2.0974168756069,0.438464315968902,5.03828104629919e-07,9.86955307362906e-07,NA,"MATE family efflux transporter"
"A1F92_RS06165",344.650396276082,-3.834216310426,0.218937525267983,4.3270746183713e-69,3.85333455239444e-68,NA,"hypothetical protein"
"rna-A1F92_RS06175",6.07649898857108,-3.06510746815298,1.39517882642749,0.00293559420617657,0.00448368972150871,NA,NA
"A1F92_RS06180",70.5257435110607,-3.8357445842333,0.44133636860407,1.34833572856903e-18,4.30328776811062e-18,NA,"GNAT family N-acetyltransferase"
"A1F92_RS06185",1188.76300453154,-1.76723506794778,0.102056383686335,8.97475539752545e-68,7.76892932316519e-67,"argS","arginine--tRNA ligase"
"A1F92_RS06200",102.571618265252,1.38694574177541,0.196428838287696,6.09049127568888e-13,1.58077323813734e-12,NA,"hypothetical protein"
"A1F92_RS06205",24.9702675291852,1.10547986700606,0.360433518007675,0.00102437934897676,0.00163468156667301,NA,"PRD domain-containing protein"
"A1F92_RS06210",4.35307437963796,-4.21017947644844,2.36128152451585,0.000807836673524384,0.00130322012038109,NA,"DUF3284 domain-containing protein"
"A1F92_RS06245",192.904551667291,0.76206329865423,0.172530062096395,7.18041000428236e-06,1.32610790245954e-05,"dltC","D-alanine--poly(phosphoribitol) ligase subunit DltC"
"A1F92_RS06250",92.9116665415418,-1.47219471447023,0.259902698368352,5.5566117412895e-09,1.20761769239822e-08,NA,"PLP-dependent aminotransferase family protein"
"A1F92_RS06260",110.161879452978,-1.95333370794574,0.26196735089526,2.33784297989812e-14,6.43997812862601e-14,NA,"aminotransferase"
"A1F92_RS06265",89.1641094367276,-0.957528299110951,0.227384103847024,1.60117678591663e-05,2.89669985963551e-05,"argR","arginine repressor"
"A1F92_RS06275",568.077179884123,-1.77533159253644,0.115449859838066,6.75622987507137e-54,4.71566585199238e-53,NA,"transglycosylase domain-containing protein"
"A1F92_RS06285",167.8981631788,-1.82684808665768,0.228580949849953,3.16013750328927e-16,9.40755631382657e-16,NA,"DNA repair exonuclease"
"A1F92_RS06290",513.582041615553,-1.00291068785409,0.119053673139044,2.04944437298735e-17,6.3196299620774e-17,NA,"AAA family ATPase"
"A1F92_RS06295",434.695372625228,0.618222558182268,0.107679354539848,7.57915494810848e-09,1.63109730445751e-08,NA,"3'-5' exoribonuclease YhaM family protein"
"A1F92_RS06305",26.6210091123912,1.26447218923808,0.360964459114355,0.000182416111872385,0.000306732246713251,NA,"S41 family peptidase"
"A1F92_RS06335",82.0196215222511,-2.34436296537348,0.295200088076116,4.83405884007736e-16,1.42673793765712e-15,NA,"nucleoside 2-deoxyribosyltransferase"
"A1F92_RS06375",187.292663648329,-0.802280823057178,0.18302960742046,8.0041640104157e-06,1.46948485001648e-05,NA,"membrane protein"
"A1F92_RS06385",185.127200183449,-2.24471024762771,0.232518216618297,1.04918584716618e-22,3.77195700738745e-22,NA,"YfhO family protein"
"A1F92_RS06415",21.9949375243597,3.80112724336806,0.498192816902914,3.63261634397598e-15,1.03564655473611e-14,NA,"hypothetical protein"
"A1F92_RS06425",24.635191687191,-3.54987309952092,0.680851282271452,7.71660679109226e-08,1.57742509535586e-07,NA,"TetR family transcriptional regulator"
"A1F92_RS06435",88.0370607583341,0.993939723326461,0.194737190276122,1.89246658738422e-07,3.78860074567422e-07,NA,"WxL domain-containing protein"
"A1F92_RS06440",16.3402347029409,1.53147928552452,0.508627194656688,0.000728459227449572,0.00117884864013902,NA,"LPXTG cell wall anchor domain-containing protein"
"A1F92_RS06460",2735.92938040081,-2.51660729577279,0.0988707882135082,1.0627896704196e-143,2.08454758774072e-142,NA,"peptidylprolyl isomerase PrsA"
"A1F92_RS06470",137.269436780898,-1.87465398349131,0.281049355505465,6.10815434661389e-12,1.51191456231282e-11,NA,"HIT family protein"
"A1F92_RS06475",104.943688281001,-2.34066188478164,0.2633060485759,1.7767321930659e-19,5.85132100564422e-19,NA,"ABC transporter ATP-binding protein"
"A1F92_RS06480",188.254887529702,-2.32607624973451,0.202611885042555,3.69086091326813e-31,1.63166590160028e-30,NA,"ABC transporter permease"
"A1F92_RS06490",175.132344493195,-0.936415861945992,0.16960864479474,2.15258948834893e-08,4.51344710716733e-08,"trmB","tRNA (guanosine(46)-N7)-methyltransferase TrmB"
"A1F92_RS06495",1044.3501062501,2.58695513041239,0.129014031569092,2.64763027274458e-90,3.19260942227061e-89,NA,"PepSY domain-containing protein"
"A1F92_RS06500",147.556267339758,-2.34002092622114,0.22238082220373,1.94432693072731e-26,7.68554739582133e-26,"ytpR","YtpR family tRNA-binding protein"
"A1F92_RS06505",1341.93344607304,-2.08216124022064,0.20215108157495,1.42421742195273e-25,5.51706223828938e-25,NA,"DNA translocase FtsK"
"A1F92_RS06510",995.710359028618,-1.46952603046553,0.121086759389204,2.29692859749889e-34,1.10875104729736e-33,"murC","UDP-N-acetylmuramate--L-alanine ligase"
"A1F92_RS06515",87.4632007772602,3.57711640231297,0.246949947618103,2.01207763659929e-48,1.29634690141813e-47,NA,"FeoB-associated Cys-rich membrane protein"
"A1F92_RS06520",61.306525690942,-1.07793297838503,0.265797083815313,2.80447018302497e-05,4.98626109993941e-05,"feoB","ferrous iron transport protein B"
"A1F92_RS06525",25.3137231216144,-2.71692836575152,0.54613843159097,1.89547495231162e-07,3.79217358115798e-07,NA,"FeoA family protein"
"A1F92_RS06530",261.586681467418,1.13413359721917,0.138589254896557,1.38920076076943e-16,4.17164065661286e-16,"sufC","Fe-S cluster assembly ATPase SufC"
"A1F92_RS06535",547.518506945969,2.10682288919298,0.121495218584925,4.28493702772764e-68,3.740568971529e-67,"sufD","Fe-S cluster assembly protein SufD"
"A1F92_RS06540",585.984455849493,2.49982964642328,0.121300634838575,3.24634738305678e-95,4.10629817962978e-94,NA,"cysteine desulfurase"
"A1F92_RS06545",218.230818195891,2.80603818743566,0.170333517848627,8.87718562119978e-62,6.96465778230332e-61,"sufU","Fe-S cluster assembly sulfur transfer protein SufU"
"A1F92_RS06550",1036.14308509966,3.16911877728923,0.121999257929741,1.10009720337953e-149,2.31918451243072e-148,"sufB","Fe-S cluster assembly protein SufB"
"A1F92_RS06555",305.100350831851,2.64246658120437,0.197621298650965,1.30748829503862e-41,7.48966030743932e-41,NA,"metal-sulfur cluster assembly factor"
"A1F92_RS06560",917.705261291599,2.74017713179927,0.42452615292555,1.36408857520412e-11,3.32859094059651e-11,NA,"helix-turn-helix domain-containing protein"
"A1F92_RS06565",4495.54717193265,2.91672614588298,0.105204551776107,4.51044112539894e-170,1.14572598750912e-168,NA,"Bax inhibitor-1/YccA family protein"
"A1F92_RS06570",1836.07435696754,2.06695086101472,0.121644473303069,2.01696323936478e-65,1.67127515475707e-64,"polA","DNA polymerase I"
"A1F92_RS06575",534.888356907956,1.77032418037278,0.144718128038459,5.75611889598504e-35,2.81804304244197e-34,"mutM","bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase"
"A1F92_RS06580",354.080781976468,1.63160865963503,0.12793762135944,8.94760009934121e-38,4.66811661748458e-37,"coaE","dephospho-CoA kinase"
"A1F92_RS06585",346.47775985446,1.70082704125604,0.121697104703043,6.0756071020902e-45,3.6278047031556e-44,"nrdR","transcriptional regulator NrdR"
"A1F92_RS06590",983.259416505952,1.0613279183433,0.111576897570425,1.04693736739515e-21,3.67852483169792e-21,NA,"replication initiation and membrane attachment family protein"
"A1F92_RS06595",1290.93151093157,1.84323932637895,0.0970795348711702,5.51245027611771e-81,5.75187993457535e-80,"dnaI","primosomal protein DnaI"
"A1F92_RS06605",2928.47914307625,-1.39920251424642,0.106565807687232,8.02314409838757e-40,4.43203628536597e-39,"infC","translation initiation factor IF-3"
"A1F92_RS06610",3577.71578095268,1.37522870639765,0.113381605139736,2.94638047055585e-34,1.40907917874268e-33,"rpmI","50S ribosomal protein L35"
"A1F92_RS06615",6843.42701746194,0.674325984136082,0.0977106032465597,4.1066379545012e-12,1.02715666029049e-11,"rplT","50S ribosomal protein L20"
"A1F92_RS06630",37.3696730638644,0.912601500951812,0.295759581787741,0.0012065271523064,0.00191352489508573,NA,"zinc-binding alcohol dehydrogenase family protein"
"A1F92_RS06645",44.1936860983215,1.11682431211027,0.279345464060007,3.0752299730047e-05,5.44890662455208e-05,NA,"glycosyltransferase"
"A1F92_RS06660",461.259199068539,-0.861174325159041,0.113781161562755,2.59747072170685e-14,7.12981555940613e-14,"yqeH","ribosome biogenesis GTPase YqeH"
"A1F92_RS06665",155.072531646836,-0.744302624986175,0.172151964615712,1.13114909360547e-05,2.0693217479831e-05,"yhbY","ribosome assembly RNA-binding protein YhbY"
"A1F92_RS06670",295.846259321718,-0.698344117497423,0.137643839252642,2.98209197440937e-07,5.91645520402985e-07,NA,"nicotinate-nucleotide adenylyltransferase"
"A1F92_RS06675",343.803787315302,-0.597840423753062,0.13482579520518,7.65279097727224e-06,1.40580908349536e-05,"yqeK","bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK"
"A1F92_RS06685",223.405187913022,-0.952829121366343,0.155583584617817,5.62793860622274e-10,1.29096830056878e-09,NA,"class I SAM-dependent methyltransferase"
"A1F92_RS06690",426.768505134772,-1.00732242334342,0.113697919547577,4.76278620920277e-19,1.54230663138133e-18,NA,"nucleotidyltransferase"
"A1F92_RS06695",1258.65706141714,-2.636259808748,0.151771826941978,1.54883229624109e-68,1.36624273472268e-67,NA,"DUF177 domain-containing protein"
"A1F92_RS06700",21500.5668027605,1.81920748349709,0.0925825109147927,1.54295576646111e-86,1.75150912830146e-85,"rpmF","50S ribosomal protein L32"
"A1F92_RS06705",159.325911559001,0.818388747426892,0.15287594429768,5.92588080531865e-08,1.21779208326807e-07,NA,"PepSY domain-containing protein"
